,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
1906,Together,67605.0,0,0,3/31/13,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,SP
1907,Single,70379.0,0,1,3/3/13,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,CA
1908,Divorced,77297.0,0,0,1/26/13,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,SP
1909,Married,55759.0,0,1,11/28/12,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,CA
1910,Single,58217.0,2,1,11/17/12,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,SP
1911,Together,51369.0,0,1,10/25/12,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA
1912,Together,51369.0,0,1,10/25/12,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA
1913,Single,91249.0,0,0,10/20/12,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,SP
1914,Together,52513.0,0,0,9/4/12,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,SP
1915,Married,44159.0,1,0,6/17/14,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,SA
1916,Together,76081.0,0,0,5/23/14,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,SP
1917,Together,76081.0,0,0,5/23/14,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,IND
1918,Divorced,39996.0,1,1,5/22/14,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,AUS
1919,Together,55012.0,0,1,3/21/14,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,SP
1920,Single,77457.0,0,0,3/5/14,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,SA
1921,Single,80695.0,0,0,12/29/13,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,US
1922,Married,71866.0,0,1,12/25/13,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,AUS
1923,Together,73450.0,0,0,12/5/13,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,SP
1924,Divorced,55614.0,0,0,11/27/13,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,SP
1925,Married,156924.0,0,0,8/29/13,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CA
1926,Together,30753.0,1,1,7/11/13,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,CA
1927,Together,54603.0,1,1,7/9/13,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,SP
1928,Together,22280.0,1,0,5/19/13,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,SP
1929,Together,59385.0,1,1,4/28/13,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,SP
1930,Married,76998.0,0,1,1/11/13,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,CA
1931,Together,80573.0,0,0,10/14/12,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SA
1932,Together,80573.0,0,0,10/14/12,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SP
1933,Married,24711.0,0,0,4/18/14,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,SP
1934,Married,38829.0,0,1,4/6/14,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,GER
1935,Single,71466.0,0,0,4/5/14,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,CA
1936,Together,28839.0,1,1,3/11/14,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,SP
1937,Married,53790.0,0,2,3/6/14,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,SP
1938,Widow,73705.0,0,2,3/5/14,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,SP
1939,Married,22448.0,1,0,2/26/14,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,SA
1940,Divorced,12571.0,1,0,1/18/14,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,SA
1941,Together,73113.0,0,0,12/26/13,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,SA
1942,Married,35765.0,1,0,12/11/13,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,CA
1943,Single,46734.0,1,2,10/21/13,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,SP
1944,Together,66313.0,0,1,9/16/13,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,SA
1945,Together,68148.0,0,0,8/31/13,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,SP
1946,Married,44393.0,1,1,8/22/13,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,SP
1947,Together,38197.0,1,0,6/29/13,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,SP
1948,Married,51012.0,0,0,4/18/13,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP
1949,Married,51012.0,0,0,4/18/13,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP
1950,Together,13672.0,1,1,4/17/13,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,SP
1951,Together,41452.0,1,1,3/6/13,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,CA
1952,Married,42081.0,1,0,2/26/13,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,SP
1953,Single,14906.0,0,0,12/22/12,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,SA
1954,Single,33812.0,1,0,11/3/12,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,US
1955,Single,46098.0,1,1,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,SP
1956,Single,46098.0,1,1,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,CA
1957,Single,46098.0,1,1,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,0,IND
1958,Married,53230.0,0,1,8/3/12,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,GER
1959,Together,88420.0,0,0,5/2/14,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,SP
1960,Single,39548.0,1,1,3/31/14,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,SP
1961,Together,61278.0,0,1,1/4/14,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,SP
1962,Single,81246.0,0,0,12/29/13,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,SP
1963,Widow,58330.0,0,1,12/25/13,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,SP
1964,Widow,58330.0,0,1,12/25/13,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,GER
1965,Together,65777.0,0,0,12/19/13,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,US
1966,Married,70829.0,1,1,12/1/13,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,SP
1968,Single,59247.0,0,2,11/8/13,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,SP
1969,Single,25930.0,1,1,10/10/13,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,SP
1970,Together,54753.0,0,1,9/12/13,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,SA
1971,Together,28440.0,1,0,7/7/13,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,SP
1972,Married,23559.0,1,0,7/3/13,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,GER
1973,Divorced,62335.0,0,1,5/23/13,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,SP
1974,Married,63777.0,1,1,3/24/13,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,IND
1975,Married,59666.0,1,1,3/22/13,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,CA
1976,Married,50965.0,0,1,2/20/13,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,SP
1977,Together,71488.0,0,0,2/18/13,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,CA
1978,Single,72228.0,0,0,11/27/12,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,SP
1979,Single,46231.0,2,1,11/26/12,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,SA
1980,Together,75702.0,0,1,10/14/12,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,SP
1981,Divorced,43300.0,0,1,10/13/12,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,CA
1982,Married,78618.0,0,0,9/28/12,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,SP
1984,Single,29760.0,1,0,8/29/12,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,GER
1985,Single,29760.0,1,0,8/29/12,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,SP
1986,Together,50127.0,0,1,5/29/14,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,SP
1987,Together,29604.0,1,0,12/8/13,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,SA
1988,Married,49413.0,0,1,10/25/13,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,SP
1989,Married,51876.0,0,0,10/15/13,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,GER
1990,Married,45837.0,1,1,7/26/13,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,SP
1991,Divorced,85696.0,0,0,5/3/13,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP
1992,Divorced,85696.0,0,0,5/3/13,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP
1993,Divorced,59432.0,0,1,4/13/13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,SP
1994,Divorced,43185.0,0,1,4/10/13,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,AUS
1995,Married,60631.0,1,1,4/5/13,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,GER
1996,Married,20559.0,1,0,3/12/13,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,AUS
1997,Together,50898.0,1,1,1/8/13,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,SA
1998,Married,73807.0,0,1,1/2/13,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,IND
1999,Together,14661.0,0,0,1/1/13,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP
2000,Together,36807.0,1,1,12/20/12,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0,IND
2001,Together,46772.0,0,1,11/7/12,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,CA
2002,Together,81574.0,0,0,4/28/14,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,SA
2003,Married,30772.0,1,1,3/12/14,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,CA
2004,Married,46377.0,1,0,3/1/14,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,SA
2005,Married,78128.0,0,1,2/19/14,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,GER
2006,Together,83443.0,0,0,12/31/13,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,GER
2007,Together,50523.0,1,1,12/25/13,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,US
2008,Together,47009.0,0,1,10/1/13,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,SP
2009,Married,37054.0,1,1,9/15/13,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,SA
2010,Married,32011.0,1,0,8/22/13,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,SP
2011,Together,82122.0,0,0,8/15/13,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,SP
2012,Divorced,70300.0,1,0,7/15/13,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,SP
2013,Together,21024.0,0,0,7/4/13,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,SP
2014,Together,34916.0,2,0,5/15/13,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,SA
2015,Together,27943.0,1,1,4/15/13,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,SP
2016,Married,39791.0,0,1,3/28/13,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,SP
2017,Married,62745.0,0,1,3/23/13,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,SA
2018,Single,18589.0,0,0,1/2/13,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,US
2019,Together,85606.0,0,1,11/12/12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,SP
2020,Married,26997.0,0,0,11/5/12,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,SP
2021,Single,82332.0,0,0,9/17/12,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,GER
2022,Married,38853.0,1,1,5/23/14,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,IND
2023,Divorced,27071.0,1,0,4/23/14,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,SP
2024,Single,90933.0,0,0,3/31/14,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,SP
2025,Together,65814.0,0,1,3/2/14,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,SP
2026,Together,74250.0,0,0,1/26/14,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,CA
2027,Married,33181.0,1,0,1/3/14,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,SP
2028,Widow,45006.0,0,0,7/18/13,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,SP
2029,Together,42315.0,0,1,7/12/13,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,US
2030,Married,48699.0,1,1,5/21/13,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,AUS
2031,Married,59111.0,0,0,5/2/13,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,AUS
2032,Married,48726.0,0,1,4/27/13,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,GER
2033,Divorced,37244.0,1,1,4/27/13,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,SP
2034,Together,74854.0,1,2,4/8/13,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,GER
2035,Married,60896.0,0,1,10/11/12,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,CA
2036,Married,67546.0,0,0,8/31/12,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SA
2037,Married,67546.0,0,0,8/31/12,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SP
2038,Single,46923.0,1,0,8/22/12,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,SP
2039,Married,38988.0,1,2,8/20/12,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,SP
2040,Divorced,49118.0,0,0,8/18/12,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,0,SP
2041,Together,27683.0,1,0,8/4/12,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,SP
2042,Single,39190.0,1,0,4/26/14,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,SP
2043,Divorced,56981.0,0,0,1/25/14,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,SA
2044,Married,23228.0,1,0,1/5/14,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,CA
2045,Married,90000.0,0,0,12/23/13,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,CA
2046,Married,55707.0,0,1,12/22/13,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,SP
2047,Single,9255.0,1,0,12/20/13,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,IND
2048,Single,42997.0,1,1,12/7/13,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,SP
2049,Together,71232.0,0,1,11/28/13,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,SP
2050,Married,57744.0,0,1,11/12/13,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,SP
2051,Married,33585.0,0,1,9/25/13,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,SP
2052,Married,46891.0,0,1,9/1/13,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,GER
2053,Married,46891.0,0,1,9/1/13,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,SP
2054,Married,50387.0,0,2,8/31/13,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,SP
2055,Together,76653.0,0,0,8/16/13,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,SP
2056,Together,76542.0,0,0,3/30/13,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,SP
2057,Married,76995.0,0,1,3/28/13,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,US
2058,Married,38415.0,1,1,1/2/13,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,SP
2059,Divorced,22304.0,0,0,8/4/12,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,SP
2060,Single,75127.0,0,0,5/22/14,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,GER
2061,Single,75127.0,0,0,5/22/14,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,SA
2062,Married,39722.0,0,1,2/24/14,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,SP
2063,Single,7144.0,0,2,12/7/13,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,SP
2064,Together,39771.0,1,0,12/6/13,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,SA
2065,Divorced,42618.0,1,0,10/9/13,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,SP
2066,Together,51518.0,0,1,10/3/13,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,GER
2067,Married,74716.0,0,1,9/12/13,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,SP
2068,Single,33955.0,1,0,8/9/13,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,SA
2069,Married,45736.0,0,1,7/24/13,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,GER
2070,Single,31632.0,0,0,7/14/13,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,SP
2071,Married,60093.0,0,1,6/26/13,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,SP
2072,Single,30822.0,1,0,6/14/13,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,SP
2073,Together,41728.0,1,0,5/24/13,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,AUS
2074,Married,80739.0,0,0,5/23/13,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,SP
2075,Single,49767.0,0,0,5/2/13,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,US
2076,Married,34445.0,0,0,1/27/13,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,SP
2077,Widow,67046.0,0,1,1/6/13,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,AUS
2078,Married,73538.0,0,1,11/25/12,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,CA
2079,Married,80398.0,0,0,11/10/12,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,SP
2080,Married,52973.0,0,1,11/8/12,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,SA
2081,Married,38998.0,1,1,11/3/12,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SP
2082,Married,38998.0,1,1,11/3/12,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SA
2083,Together,26490.0,0,0,9/22/12,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SA
2084,Together,26490.0,0,0,9/22/12,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SP
2085,Married,23331.0,1,0,9/4/12,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,IND
2086,Married,60544.0,1,1,8/25/12,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,AUS
2087,Married,60544.0,1,1,8/25/12,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,GER
2088,Together,49269.0,1,0,8/15/12,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,SP
2089,Together,27203.0,1,1,8/6/12,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,SP
2090,Together,45204.0,1,0,4/11/14,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,SA
2091,Married,67023.0,0,0,3/4/14,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,SP
2092,Married,77583.0,0,0,2/10/14,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,SA
2093,Married,76630.0,0,0,1/14/14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,SA
2094,Married,47353.0,0,1,11/13/13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,SP
2095,Married,48920.0,0,2,10/20/13,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,SP
2096,Married,67472.0,0,1,9/28/13,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,SP
2097,Married,64100.0,0,1,9/10/13,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,SA
2098,Married,38872.0,1,0,5/30/13,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,IND
2099,Single,72217.0,0,0,4/10/13,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,GER
2100,Single,15038.0,1,0,1/29/13,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,SP
2101,Married,13624.0,1,0,1/20/13,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,SP
2102,Together,42554.0,1,1,1/12/13,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,AUS
2103,Married,71952.0,1,0,1/10/13,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,SP
2104,Married,71952.0,1,0,1/10/13,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,AUS
2105,Married,78041.0,0,0,12/16/12,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,GER
2106,Single,63972.0,0,1,12/2/12,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,SA
2107,Married,52852.0,0,1,12/1/12,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,GER
2108,Married,62010.0,0,1,10/23/12,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,SP
2109,Together,83151.0,0,0,10/10/12,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,SP
2110,Married,77870.0,0,1,8/22/12,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,1,0,SP
2111,Together,46931.0,2,1,4/24/14,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,SP
2112,Single,85072.0,0,0,4/9/14,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,SA
2113,Married,73395.0,0,0,3/18/14,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,SP
2114,Single,62307.0,0,1,2/17/14,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,SP
2115,Married,58293.0,1,0,1/19/14,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,0,US
2116,Together,47889.0,1,0,1/4/14,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,SA
2117,Together,24594.0,1,0,12/10/13,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,CA
2118,Together,24594.0,1,0,12/10/13,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,SA
2119,Single,69882.0,0,0,11/10/13,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,SP
2120,Together,24221.0,0,0,8/20/13,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,SP
2121,Single,22327.0,1,0,8/2/13,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,SP
2122,Married,61923.0,0,2,7/26/13,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,US
2123,Single,35791.0,2,1,5/6/13,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,SP
2124,Single,35791.0,2,1,5/6/13,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,US
2125,Single,91172.0,0,0,3/27/13,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,1,0,CA
2126,Married,35441.0,1,1,2/14/13,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,CA
2127,Together,19656.0,1,0,2/8/13,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,SP
2128,Married,7500.0,0,0,1/9/13,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,IND
